c2,c32,c31,e1,e2,e32,e31,mu21,mu32,mu31,z,alpha,beta,gamma
0.8021224295632207,0.8021224295632207,0.8021224295632207,0.10920645449907944,0.5298246590662499,0.5298246590662499,0.5298246590662499,0.12802989460499942,0.12802989460499942,0.12802989460499942,4.0,0.003409904311515972,0.996590095688484,0.22725889501561883
0.9694419905949954,0.9694419905949954,0.9694419905949954,0.0890450112255132,0.7504542958636183,0.7504542958636183,0.7504542958636183,0.15736993190388424,0.15736993190388424,0.15736993190388424,4.0,0.9379127227238223,0.06208727727617769,0.1261903418375427
0.973880680733151,0.973880680733151,0.973880680733151,0.08310027029546206,0.5759818927117465,0.5759818927117465,0.5759818927117465,0.22259566651431398,0.22259566651431398,0.22259566651431398,4.0,0.13093721780394116,0.8690627821960588,0.7296337075278352
0.8828871967629115,0.8828871967629115,0.8828871967629115,0.044062007560787035,0.3852240702825102,0.3852240702825102,0.3852240702825102,0.18715579471942345,0.18715579471942345,0.18715579471942345,4.0,0.20401671648470068,0.7959832835152993,0.05325786401522259
0.9172655987233289,0.9172655987233289,0.9172655987233289,0.3750685649256694,0.3862003460198604,0.3862003460198604,0.3862003460198604,0.32766357440185534,0.32766357440185534,0.32766357440185534,4.0,0.7752959554527904,0.2247040445472096,0.15434776981920376
0.8017778575041363,0.8017778575041363,0.8017778575041363,0.09474893723266037,0.522017891492114,0.522017891492114,0.522017891492114,0.14384924663408752,0.14384924663408752,0.14384924663408752,4.0,0.050869593421108056,0.9491304065788919,0.3000488659645233
0.6044752501784819,0.6044752501784819,0.6044752501784819,0.0400128404753815,0.32542679316974216,0.32542679316974216,0.32542679316974216,0.2236373214531599,0.2236373214531599,0.2236373214531599,4.0,0.28825035138552707,0.711749648614473,0.45252451580654307
0.6734509521744211,0.6734509521744211,0.6734509521744211,0.04338544011599918,0.33447369221632334,0.33447369221632334,0.33447369221632334,0.3344381957893433,0.3344381957893433,0.3344381957893433,4.0,0.6102091883718477,0.3897908116281523,0.30990272190121415
0.5260951317271423,0.5260951317271423,0.5260951317271423,0.02868412359291277,0.1336911597322536,0.1336911597322536,0.1336911597322536,0.1138364073197253,0.1138364073197253,0.1138364073197253,4.0,0.41123011825673755,0.5887698817432625,0.2265677142818928
0.7718434507751466,0.7718434507751466,0.7718434507751466,0.11466427740167365,0.5348751153292051,0.5348751153292051,0.5348751153292051,0.2327125223692459,0.2327125223692459,0.2327125223692459,4.0,0.06605387125733762,0.9339461287426624,0.40387063263657547
0.8833528334838198,0.8833528334838198,0.8833528334838198,0.047411832950960166,0.24212972300106014,0.24212972300106014,0.24212972300106014,0.05950904526748684,0.05950904526748684,0.05950904526748684,4.0,0.3111207952798583,0.6888792047201417,0.14679713910937914
0.9591413681949013,0.9591413681949013,0.9591413681949013,0.11067175688013546,0.4155570887859269,0.4155570887859269,0.4155570887859269,0.10938645602571624,0.10938645602571624,0.10938645602571624,4.0,0.2952197840224253,0.7047802159775747,0.01198540795143992
0.9092096983661959,0.9092096983661959,0.9092096983661959,0.09700507554239325,0.530455011241359,0.530455011241359,0.530455011241359,0.23673291142339895,0.23673291142339895,0.23673291142339895,4.0,0.9921865297663208,0.007813470233679176,0.6001080721769154
0.7545339547236535,0.7545339547236535,0.7545339547236535,0.31814822255341446,0.3824251511181795,0.3824251511181795,0.3824251511181795,0.14487370857748028,0.14487370857748028,0.14487370857748028,4.0,0.826564370350489,0.17343562964951098,0.047808629219918
0.8473289304551035,0.8473289304551035,0.8473289304551035,0.17355330067562078,0.3110657526524504,0.3110657526524504,0.3110657526524504,0.21737160353107807,0.21737160353107807,0.21737160353107807,4.0,0.665414420430009,0.334585579569991,0.03315864310664555
0.6231382378719048,0.6231382378719048,0.6231382378719048,0.12913179730757776,0.5107301078019962,0.5107301078019962,0.5107301078019962,0.004476300538069585,0.004476300538069585,0.004476300538069585,4.0,0.9433819262821452,0.05661807371785477,0.24178201562050333
0.7870584803664147,0.7870584803664147,0.7870584803664147,0.13828006859152608,0.49409408774491703,0.49409408774491703,0.49409408774491703,0.06066382317636641,0.06066382317636641,0.06066382317636641,4.0,0.38341207710557623,0.6165879228944238,0.470040980710908
0.8066345713026528,0.8066345713026528,0.8066345713026528,0.3213370775594255,0.43198057183416066,0.43198057183416066,0.43198057183416066,0.10364048642556337,0.10364048642556337,0.10364048642556337,4.0,0.4836874026786374,0.5163125973213626,0.05759751481203463
0.9468557967667435,0.9468557967667435,0.9468557967667435,0.3656638150177006,0.7795309679003886,0.7795309679003886,0.7795309679003886,0.05506989474150151,0.05506989474150151,0.05506989474150151,4.0,0.7746515419715154,0.22534845802848458,0.1677799722042865
0.973389312794695,0.973389312794695,0.973389312794695,0.28851323635720105,0.12946044501614867,0.12946044501614867,0.12946044501614867,0.022025482584493213,0.022025482584493213,0.022025482584493213,4.0,0.9097777688351061,0.09022223116489392,0.36663325625993964
0.8180373721905998,0.8180373721905998,0.8180373721905998,0.3504976321013187,0.4344090451165083,0.4344090451165083,0.4344090451165083,0.04498143607435537,0.04498143607435537,0.04498143607435537,4.0,0.7859052971988332,0.21409470280116683,0.03712399292570425
0.9897276664998759,0.9897276664998759,0.9897276664998759,0.06219607082020199,0.15128364202625866,0.15128364202625866,0.15128364202625866,0.09487136309675813,0.09487136309675813,0.09487136309675813,4.0,0.47416906806421133,0.5258309319357887,0.7969882097329302
0.7747072502791584,0.7747072502791584,0.7747072502791584,0.13093080897601977,0.47405969770667444,0.47405969770667444,0.47405969770667444,0.2672032659492882,0.2672032659492882,0.2672032659492882,4.0,0.28996489394402897,0.7100351060559711,0.3833057212895456
0.9381810818400225,0.9381810818400225,0.9381810818400225,0.3317495504839629,0.4012909208779068,0.4012909208779068,0.4012909208779068,0.2523658222722677,0.2523658222722677,0.2523658222722677,4.0,0.6075717942025982,0.3924282057974018,0.18495076372648145
0.9796085262172646,0.9796085262172646,0.9796085262172646,0.2026478994138773,0.4886737406313518,0.4886737406313518,0.4886737406313518,0.26848642051059335,0.26848642051059335,0.26848642051059335,4.0,0.0872792500825553,0.9127207499174447,0.5220974356515229
0.8621577649400327,0.8621577649400327,0.8621577649400327,0.09009453900806531,0.6190179678361815,0.6190179678361815,0.6190179678361815,0.10294242088916299,0.10294242088916299,0.10294242088916299,4.0,0.20630814422164986,0.7936918557783501,0.39385140235364596
0.7555363664062316,0.7555363664062316,0.7555363664062316,0.11434302268254654,0.4668641012434419,0.4668641012434419,0.4668641012434419,0.14073358494852356,0.14073358494852356,0.14073358494852356,4.0,0.6848391984398755,0.3151608015601245,0.016464526862376455
0.6352122006870967,0.6352122006870967,0.6352122006870967,0.20884506537983522,0.5104934476490449,0.5104934476490449,0.5104934476490449,0.0708914030479794,0.0708914030479794,0.0708914030479794,4.0,0.8919716008723982,0.10802839912760176,0.04127568173601847
0.9167961509220092,0.9167961509220092,0.9167961509220092,0.09508628348737318,0.7833804624762652,0.7833804624762652,0.7833804624762652,0.07479003717228692,0.07479003717228692,0.07479003717228692,4.0,0.5189792022836174,0.4810207977163826,0.695113237707093
0.9075623080384513,0.9075623080384513,0.9075623080384513,0.25050959123466077,0.29362675899154866,0.29362675899154866,0.29362675899154866,0.07102157764027395,0.07102157764027395,0.07102157764027395,4.0,0.31036117547134184,0.6896388245286582,0.20739736025913036
0.7984799624953576,0.7984799624953576,0.7984799624953576,0.059909653288164604,0.5615836907472244,0.5615836907472244,0.5615836907472244,0.16244891861944952,0.16244891861944952,0.16244891861944952,4.0,0.3603518305153851,0.6396481694846149,0.31371497019194433
0.8922186211661624,0.8922186211661624,0.8922186211661624,0.07839777450171993,0.4094152656064078,0.4094152656064078,0.4094152656064078,0.2190926725388734,0.2190926725388734,0.2190926725388734,4.0,0.9402272561262174,0.05977274387378262,0.059619042546217235
0.8859305973952245,0.8859305973952245,0.8859305973952245,0.09902464733314792,0.19661264588361435,0.19661264588361435,0.19661264588361435,0.10555125991046403,0.10555125991046403,0.10555125991046403,4.0,0.7181299639755342,0.2818700360244658,0.28014643599957556
0.9069226998489948,0.9069226998489948,0.9069226998489948,0.22554534118541208,0.6281555272457975,0.6281555272457975,0.6281555272457975,0.07460193082481842,0.07460193082481842,0.07460193082481842,4.0,0.34262485206071114,0.6573751479392889,0.022759167702369056
0.9438043247297244,0.9438043247297244,0.9438043247297244,0.06241541449328547,0.20663130536127386,0.20663130536127386,0.20663130536127386,0.19627219410155625,0.19627219410155625,0.19627219410155625,4.0,0.019634564548114367,0.9803654354518856,0.718372803103915
0.8885634950777802,0.8885634950777802,0.8885634950777802,0.02790382014559677,0.26760324227690196,0.26760324227690196,0.26760324227690196,0.13819859195572856,0.13819859195572856,0.13819859195572856,4.0,0.8228452785350815,0.1771547214649185,0.22832214085432248
0.8745392586185129,0.8745392586185129,0.8745392586185129,0.361225592943842,0.2753412755664909,0.2753412755664909,0.2753412755664909,0.2735629034171748,0.2735629034171748,0.2735629034171748,4.0,0.7661357742862243,0.23386422571377574,0.11406912501004612
0.9367433847995207,0.9367433847995207,0.9367433847995207,0.07343710847616718,0.29928837505067923,0.29928837505067923,0.29928837505067923,0.16525636750715134,0.16525636750715134,0.16525636750715134,4.0,0.6060816225600807,0.3939183774399193,0.654744933220215
0.7286940669074877,0.7286940669074877,0.7286940669074877,0.10250637033413239,0.3351369995897771,0.3351369995897771,0.3351369995897771,0.311810546125284,0.311810546125284,0.311810546125284,4.0,0.6646250442214143,0.33537495577858567,0.19811820375068423
0.9367735609167248,0.9367735609167248,0.9367735609167248,0.2504509457147848,0.3935632163789161,0.3935632163789161,0.3935632163789161,0.20968762750944686,0.20968762750944686,0.20968762750944686,4.0,0.5862184616229702,0.4137815383770298,0.2584123437557684
0.9869891480001558,0.9869891480001558,0.9869891480001558,0.3015181391149309,0.6611267664369682,0.6611267664369682,0.6611267664369682,0.17631264293933663,0.17631264293933663,0.17631264293933663,4.0,0.659824007121893,0.34017599287810696,0.26733276560184754
0.9066273351843522,0.9066273351843522,0.9066273351843522,0.09864383502721173,0.23746953651835245,0.23746953651835245,0.23746953651835245,0.23709675998937257,0.23709675998937257,0.23709675998937257,4.0,0.28732826975810827,0.7126717302418917,0.6459061059461783
0.9676265578756795,0.9676265578756795,0.9676265578756795,0.12261676358839536,0.5740801674298764,0.5740801674298764,0.5740801674298764,0.03404043610020562,0.03404043610020562,0.03404043610020562,4.0,0.6234805363413142,0.3765194636586858,0.5231036112724639
0.9198519503126411,0.9198519503126411,0.9198519503126411,0.25386056150605074,0.3615721030144905,0.3615721030144905,0.3615721030144905,0.34592668546928995,0.34592668546928995,0.34592668546928995,4.0,0.16307368806344893,0.8369263119365511,0.3879397123818072
0.7764379847250348,0.7764379847250348,0.7764379847250348,0.19995601992269865,0.5819850478826479,0.5819850478826479,0.5819850478826479,0.05754494648928674,0.05754494648928674,0.05754494648928674,4.0,0.9333998507397488,0.06660014926025115,0.19660535262794443
0.7162993418111381,0.7162993418111381,0.7162993418111381,0.11043716798606229,0.5539951024427071,0.5539951024427071,0.5539951024427071,0.0010872672052108644,0.0010872672052108644,0.0010872672052108644,4.0,0.2958856257646398,0.7041143742353602,0.16789494048629236
0.7531804192590691,0.7531804192590691,0.7531804192590691,0.02649349438204026,0.4257768982555945,0.4257768982555945,0.4257768982555945,0.1294582311673892,0.1294582311673892,0.1294582311673892,4.0,0.33095893538009735,0.6690410646199026,0.032490269973841274
0.762718328451269,0.762718328451269,0.762718328451269,0.061971732106238187,0.3635389737323756,0.3635389737323756,0.3635389737323756,0.19027483637127285,0.19027483637127285,0.19027483637127285,4.0,0.5561030130878236,0.4438969869121764,0.2754192296891437
0.8158887734346563,0.8158887734346563,0.8158887734346563,0.06146487595730539,0.48567200044511194,0.48567200044511194,0.48567200044511194,0.1287987328116347,0.1287987328116347,0.1287987328116347,4.0,0.12580096282091838,0.8741990371790817,0.1645768183380099
0.7007451211799294,0.7007451211799294,0.7007451211799294,0.19885713917747483,0.24728657446479319,0.24728657446479319,0.24728657446479319,0.1305838534064914,0.1305838534064914,0.1305838534064914,4.0,0.8526466350760117,0.14735336492398832,0.18954510086950507
0.9083279336343486,0.9083279336343486,0.9083279336343486,0.05119381071675544,0.3726749496617491,0.3726749496617491,0.3726749496617491,0.2761230880866636,0.2761230880866636,0.2761230880866636,4.0,0.9108517646488952,0.08914823535110483,0.4518532110719643
0.7003439206581303,0.7003439206581303,0.7003439206581303,0.14021520462152964,0.5571631830359008,0.5571631830359008,0.5571631830359008,0.06428790512066582,0.06428790512066582,0.06428790512066582,4.0,0.15471759141307811,0.8452824085869219,0.25931852655343807
0.9943999641219817,0.9943999641219817,0.9943999641219817,0.1156308466520865,0.23446070990379986,0.23446070990379986,0.23446070990379986,0.23032897389116552,0.23032897389116552,0.23032897389116552,4.0,0.6708551204092233,0.32914487959077665,0.46914031624616825
0.9895472031020761,0.9895472031020761,0.9895472031020761,0.20422694123036303,0.07132510683635439,0.07132510683635439,0.07132510683635439,0.009977894686071215,0.009977894686071215,0.009977894686071215,4.0,0.1468624841953877,0.8531375158046123,0.5120661888089996
0.7522545446391075,0.7522545446391075,0.7522545446391075,0.29646085160865615,0.41517520328873797,0.41517520328873797,0.41517520328873797,0.14561814421401353,0.14561814421401353,0.14561814421401353,4.0,0.19522750176780182,0.8047724982321982,0.11722620642680844
0.9902876063677302,0.9902876063677302,0.9902876063677302,0.038223350118433363,0.6440933990951513,0.6440933990951513,0.6440933990951513,0.0030519268633526046,0.0030519268633526046,0.0030519268633526046,4.0,0.1237913542983961,0.8762086457016038,0.26825688734535563
0.8963659586587659,0.8963659586587659,0.8963659586587659,0.33741364884862207,0.2405467649678073,0.2405467649678073,0.2405467649678073,0.08730000480441416,0.08730000480441416,0.08730000480441416,4.0,0.6696520958672216,0.33034790413277837,0.17423864301992784
0.7776895002747192,0.7776895002747192,0.7776895002747192,0.23977547637925853,0.5257731779938434,0.5257731779938434,0.5257731779938434,0.01260774993448454,0.01260774993448454,0.01260774993448454,4.0,0.7084233343218326,0.2915766656781674,0.15059643421501814
0.5290908985246875,0.5290908985246875,0.5290908985246875,0.02823613708870121,0.3109756735269725,0.3109756735269725,0.3109756735269725,0.1626756094680711,0.1626756094680711,0.1626756094680711,4.0,0.550123780225028,0.44987621977497205,0.3064349983770808
0.9558099773793992,0.9558099773793992,0.9558099773793992,0.15809730429463037,0.37238223198279813,0.37238223198279813,0.37238223198279813,0.06980772157005476,0.06980772157005476,0.06980772157005476,4.0,0.9980865285344772,0.001913471465522787,0.5346872648396402
0.8728126413109453,0.8728126413109453,0.8728126413109453,0.08535163063928713,0.503284407472405,0.503284407472405,0.503284407472405,0.14385200264655007,0.14385200264655007,0.14385200264655007,4.0,0.9093901242982511,0.09060987570174894,0.42505342545577723
0.5365562544207689,0.5365562544207689,0.5365562544207689,0.04043634746890015,0.2488003195046594,0.2488003195046594,0.2488003195046594,0.06532922712721592,0.06532922712721592,0.06532922712721592,4.0,0.33207403868457264,0.6679259613154274,0.22653504637503552
0.9586356866285795,0.9586356866285795,0.9586356866285795,0.05716611864908882,0.39626167280110147,0.39626167280110147,0.39626167280110147,0.017176250842936027,0.017176250842936027,0.017176250842936027,4.0,0.7536641768319039,0.2463358231680961,0.46637882327029545
0.9936555587850358,0.9936555587850358,0.9936555587850358,0.10499873036392725,0.6796496379295114,0.6796496379295114,0.6796496379295114,0.30337700887756214,0.30337700887756214,0.30337700887756214,4.0,0.9310164445374122,0.06898355546258783,0.2723423215366324
0.6331345375204005,0.6331345375204005,0.6331345375204005,0.22326458435475144,0.3646176443698735,0.3646176443698735,0.3646176443698735,0.08011144378298367,0.08011144378298367,0.08011144378298367,4.0,0.9174513281621482,0.08254867183785175,0.15835122394021842
0.4958671821747513,0.4958671821747513,0.4958671821747513,0.14301684149077237,0.25237625131211583,0.25237625131211583,0.25237625131211583,8.65654044666896e-5,8.65654044666896e-5,8.65654044666896e-5,4.0,0.5417881373773475,0.45821186262265245,0.15607937624428522
0.9367663266422472,0.9367663266422472,0.9367663266422472,0.10201483292897441,0.6334031429137431,0.6334031429137431,0.6334031429137431,0.2609450450704316,0.2609450450704316,0.2609450450704316,4.0,0.6765330456522094,0.3234669543477906,0.5014202854442398
0.7588987589267079,0.7588987589267079,0.7588987589267079,0.11248351849535335,0.5154959671650298,0.5154959671650298,0.5154959671650298,0.04373783989087294,0.04373783989087294,0.04373783989087294,4.0,0.41956348859250603,0.580436511407494,0.007545090245624929
0.9531362608281415,0.9531362608281415,0.9531362608281415,0.3642584771461906,0.29405270194428357,0.29405270194428357,0.29405270194428357,0.08024879573441658,0.08024879573441658,0.08024879573441658,4.0,0.5279730262248756,0.47202697377512437,0.03605787405221986
0.7622877083663097,0.7622877083663097,0.7622877083663097,0.07528550645769351,0.5889941635979916,0.5889941635979916,0.5889941635979916,0.1005386952843534,0.1005386952843534,0.1005386952843534,4.0,0.8815297982582253,0.1184702017417747,0.06779730735464594
0.9436801808764924,0.9436801808764924,0.9436801808764924,0.23055566485279483,0.783916929494847,0.783916929494847,0.783916929494847,0.1461396788730964,0.1461396788730964,0.1461396788730964,4.0,0.6544590652131931,0.3455409347868069,0.195984835862025
0.981944179056125,0.981944179056125,0.981944179056125,0.3374805287885725,0.766712728147722,0.766712728147722,0.766712728147722,0.17203669338165106,0.17203669338165106,0.17203669338165106,4.0,0.5380493797778753,0.46195062022212474,0.10514358645714644
0.5364782124404289,0.5364782124404289,0.5364782124404289,0.06195821459559193,0.37504538556376504,0.37504538556376504,0.37504538556376504,0.14670076261671705,0.14670076261671705,0.14670076261671705,4.0,0.8694131565816839,0.13058684341831606,0.22252601383918977
0.8801700907617059,0.8801700907617059,0.8801700907617059,0.09611897146774775,0.2597535713211356,0.2597535713211356,0.2597535713211356,0.07866679950028457,0.07866679950028457,0.07866679950028457,4.0,0.8363551855771575,0.1636448144228425,0.15564702703522806
0.8524687574289724,0.8524687574289724,0.8524687574289724,0.06952380839226635,0.5502529108097101,0.5502529108097101,0.5502529108097101,0.004786141029047732,0.004786141029047732,0.004786141029047732,4.0,0.8199377328644818,0.1800622671355182,0.09412904649499546
0.9155185501059723,0.9155185501059723,0.9155185501059723,0.14382394932307432,0.4825718355539035,0.4825718355539035,0.4825718355539035,0.051790215997476484,0.051790215997476484,0.051790215997476484,4.0,0.9629200436545494,0.03707995634545058,0.1462049963525106
0.806299953698686,0.806299953698686,0.806299953698686,0.18160727560209441,0.281071149239018,0.281071149239018,0.281071149239018,0.11277679888312478,0.11277679888312478,0.11277679888312478,4.0,0.4597569356352284,0.5402430643647715,0.2778682008931168
0.9927297840124927,0.9927297840124927,0.9927297840124927,0.11586997553550403,0.6720488424147578,0.6720488424147578,0.6720488424147578,0.2523456962896745,0.2523456962896745,0.2523456962896745,4.0,0.65356786862153,0.34643213137846995,0.24181893425577328
0.8103909843594722,0.8103909843594722,0.8103909843594722,0.2359533621847756,0.2851767951976306,0.2851767951976306,0.2851767951976306,0.2618759995594374,0.2618759995594374,0.2618759995594374,4.0,0.04376624757197517,0.9562337524280249,0.27831202669277805
0.6456374439156966,0.6456374439156966,0.6456374439156966,0.15309115860596403,0.36308055685758234,0.36308055685758234,0.36308055685758234,0.24707099288901685,0.24707099288901685,0.24707099288901685,4.0,0.7898269755578509,0.21017302444214914,0.2702121584409703
0.9475730387635969,0.9475730387635969,0.9475730387635969,0.16869973951829104,0.5779892498196606,0.5779892498196606,0.5779892498196606,0.2590781753523467,0.2590781753523467,0.2590781753523467,4.0,0.14478779411462905,0.855212205885371,0.5234629667065024
0.9075300776065655,0.9075300776065655,0.9075300776065655,0.16000624267331373,0.770747437964258,0.770747437964258,0.770747437964258,0.11896314322807218,0.11896314322807218,0.11896314322807218,4.0,0.8778400189147919,0.12215998108520809,0.4371336388866428
