c2,c32,c31,e1,e2,e32,e31,mu21,mu32,mu31,z,alpha,beta,gamma
0.8295192636875338,0.8295192636875338,0.8295192636875338,0.05,0.7145731215056252,0.7145731215056252,0.7145731215056252,0.02222221225630618,0.02222221225630618,0.02222221225630618,4.0,0.970565356289692,0.029434643710308017,0.0
0.8182147570701106,0.8182147570701106,0.8182147570701106,0.05,0.6385538909506817,0.6385538909506817,0.6385538909506817,0.1757802630477676,0.1757802630477676,0.1757802630477676,4.0,0.672015600096579,0.327984399903421,0.0
0.72419814019675,0.72419814019675,0.72419814019675,0.05,0.42640480981564866,0.42640480981564866,0.42640480981564866,0.13134095722532108,0.13134095722532108,0.13134095722532108,4.0,0.7070549046620727,0.29294509533792734,0.0
0.683473164403738,0.683473164403738,0.683473164403738,0.05,0.1192856019454725,0.1192856019454725,0.1192856019454725,0.11200825307018941,0.11200825307018941,0.11200825307018941,4.0,0.8542583328643764,0.14574166713562364,0.0
0.9128926793636205,0.9128926793636205,0.9128926793636205,0.05,0.460270827443383,0.460270827443383,0.460270827443383,0.3342177049955216,0.3342177049955216,0.3342177049955216,4.0,0.7321087622244977,0.2678912377755023,0.0
0.9315325929264331,0.9315325929264331,0.9315325929264331,0.05,0.4961021190295724,0.4961021190295724,0.4961021190295724,0.32545256836997255,0.32545256836997255,0.32545256836997255,4.0,0.1276706165741434,0.8723293834258566,0.0
0.5099245197911131,0.5099245197911131,0.5099245197911131,0.05,0.46310569438698374,0.46310569438698374,0.46310569438698374,0.037518798394115725,0.037518798394115725,0.037518798394115725,4.0,0.6616448314626505,0.3383551685373495,0.0
0.6826648044455675,0.6826648044455675,0.6826648044455675,0.05,0.46723984954038045,0.46723984954038045,0.46723984954038045,0.20652687769889236,0.20652687769889236,0.20652687769889236,4.0,0.28476643233908994,0.7152335676609101,0.0
0.9865494981297842,0.9865494981297842,0.9865494981297842,0.05,0.5641790386684506,0.5641790386684506,0.5641790386684506,0.21650336497249922,0.21650336497249922,0.21650336497249922,4.0,0.27284777085587975,0.7271522291441203,0.0
0.8974988489798497,0.8974988489798497,0.8974988489798497,0.05,0.17316250843037698,0.17316250843037698,0.17316250843037698,0.026685988796322994,0.026685988796322994,0.026685988796322994,4.0,0.8650690342292546,0.13493096577074537,0.0
0.9465746873236193,0.9465746873236193,0.9465746873236193,0.05,0.3936260227050532,0.3936260227050532,0.3936260227050532,0.10567224680066888,0.10567224680066888,0.10567224680066888,4.0,0.11322584163182661,0.8867741583681734,0.0
0.9659147054049315,0.9659147054049315,0.9659147054049315,0.05,0.2824446865779969,0.2824446865779969,0.2824446865779969,0.07027179415887191,0.07027179415887191,0.07027179415887191,4.0,0.5697132800896241,0.4302867199103759,0.0
0.7982162444840398,0.7982162444840398,0.7982162444840398,0.05,0.14315967197648746,0.14315967197648746,0.14315967197648746,0.012730463484346916,0.012730463484346916,0.012730463484346916,4.0,0.2815517541058011,0.718448245894199,0.0
0.6584828451816119,0.6584828451816119,0.6584828451816119,0.05,0.27666411424916354,0.27666411424916354,0.27666411424916354,0.052601098833635264,0.052601098833635264,0.052601098833635264,4.0,0.9681429567296553,0.031857043270344665,0.0
0.9547556967938982,0.9547556967938982,0.9547556967938982,0.05,0.3847379450703299,0.3847379450703299,0.3847379450703299,0.3312394977082093,0.3312394977082093,0.3312394977082093,4.0,0.0089284028943897,0.9910715971056103,0.0
0.5782776316300305,0.5782776316300305,0.5782776316300305,0.05,0.2851117590562197,0.2851117590562197,0.2851117590562197,0.05651489332326347,0.05651489332326347,0.05651489332326347,4.0,0.9864872543475379,0.013512745652462077,0.0
0.9136353643739049,0.9136353643739049,0.9136353643739049,0.05,0.44516824789237225,0.44516824789237225,0.44516824789237225,0.3323607786281002,0.3323607786281002,0.3323607786281002,4.0,0.8879841181617604,0.11201588183823963,0.0
0.47602000759848745,0.47602000759848745,0.47602000759848745,0.05,0.34146294579399206,0.34146294579399206,0.34146294579399206,0.10545140557133295,0.10545140557133295,0.10545140557133295,4.0,0.9448468369659222,0.0551531630340778,0.0
0.814185859023836,0.814185859023836,0.814185859023836,0.05,0.23151802901844412,0.23151802901844412,0.23151802901844412,0.23020853933315327,0.23020853933315327,0.23020853933315327,4.0,0.6532868377629875,0.34671316223701254,0.0
0.8523325089318617,0.8523325089318617,0.8523325089318617,0.05,0.39046151306948695,0.39046151306948695,0.39046151306948695,0.35147933951048205,0.35147933951048205,0.35147933951048205,4.0,0.27700690049057153,0.7229930995094285,0.0
0.6742123467430422,0.6742123467430422,0.6742123467430422,0.05,0.3321002973841061,0.3321002973841061,0.3321002973841061,0.12903673241792024,0.12903673241792024,0.12903673241792024,4.0,0.8615247743208744,0.13847522567912562,0.0
0.6854172100453071,0.6854172100453071,0.6854172100453071,0.05,0.19279244704633217,0.19279244704633217,0.19279244704633217,0.02961395650889781,0.02961395650889781,0.02961395650889781,4.0,0.34731079728976266,0.6526892027102373,0.0
0.9634776308166998,0.9634776308166998,0.9634776308166998,0.05,0.43194333486162234,0.43194333486162234,0.43194333486162234,0.07670528302887338,0.07670528302887338,0.07670528302887338,4.0,0.1851245647046097,0.8148754352953903,0.0
0.40695170407066356,0.40695170407066356,0.40695170407066356,0.05,0.08849064884404784,0.08849064884404784,0.08849064884404784,0.04386918204783156,0.04386918204783156,0.04386918204783156,4.0,0.6743701364092854,0.32562986359071455,0.0
0.6051240768522007,0.6051240768522007,0.6051240768522007,0.05,0.3019442422044474,0.3019442422044474,0.3019442422044474,0.09508721713618605,0.09508721713618605,0.09508721713618605,4.0,0.8384786407348929,0.16152135926510713,0.0
0.7998209100304405,0.7998209100304405,0.7998209100304405,0.05,0.10887618032472954,0.10887618032472954,0.10887618032472954,0.015865049781700925,0.015865049781700925,0.015865049781700925,4.0,0.6863786062723373,0.31362139372766273,0.0
0.5481331910798859,0.5481331910798859,0.5481331910798859,0.05,0.38709764453114265,0.38709764453114265,0.38709764453114265,0.021768827733088834,0.021768827733088834,0.021768827733088834,4.0,0.8160372676432996,0.18396273235670035,0.0
0.5237028293479783,0.5237028293479783,0.5237028293479783,0.05,0.28788164533620114,0.28788164533620114,0.28788164533620114,0.08196490455771474,0.08196490455771474,0.08196490455771474,4.0,0.7423943893387158,0.2576056106612842,0.0
0.9617148229224849,0.9617148229224849,0.9617148229224849,0.05,0.5303160694277772,0.5303160694277772,0.5303160694277772,0.23447884168912317,0.23447884168912317,0.23447884168912317,4.0,0.7493059329340357,0.2506940670659643,0.0
0.5542395907644241,0.5542395907644241,0.5542395907644241,0.05,0.2544878754054433,0.2544878754054433,0.2544878754054433,0.14226909206496818,0.14226909206496818,0.14226909206496818,4.0,0.4733943287155631,0.5266056712844369,0.0
0.9850049826512629,0.9850049826512629,0.9850049826512629,0.05,0.4266274205608148,0.4266274205608148,0.4266274205608148,0.08116612184855888,0.08116612184855888,0.08116612184855888,4.0,0.4674962185758992,0.5325037814241008,0.0
0.9874542919128826,0.9874542919128826,0.9874542919128826,0.05,0.101819530346502,0.101819530346502,0.101819530346502,0.010314820551384076,0.010314820551384076,0.010314820551384076,4.0,0.7606361196488298,0.23936388035117018,0.0
0.685325549462882,0.685325549462882,0.685325549462882,0.05,0.6114296608140032,0.6114296608140032,0.6114296608140032,0.037508498671877555,0.037508498671877555,0.037508498671877555,4.0,0.7578677310074327,0.24213226899256735,0.0
0.9501213349146006,0.9501213349146006,0.9501213349146006,0.05,0.3068488663047618,0.3068488663047618,0.3068488663047618,0.04454232424781708,0.04454232424781708,0.04454232424781708,4.0,0.6277322529148571,0.3722677470851429,0.0
0.7906310325807445,0.7906310325807445,0.7906310325807445,0.05,0.2402094679979945,0.2402094679979945,0.2402094679979945,0.14051944593673357,0.14051944593673357,0.14051944593673357,4.0,0.4655364238075607,0.5344635761924392,0.0
0.9583296648692852,0.9583296648692852,0.9583296648692852,0.05,0.29914596679037236,0.29914596679037236,0.29914596679037236,0.20806050636268167,0.20806050636268167,0.20806050636268167,4.0,0.3198806880184235,0.6801193119815765,0.0
0.45956393898143216,0.45956393898143216,0.45956393898143216,0.05,0.4281625271752304,0.4281625271752304,0.4281625271752304,0.025535975659973766,0.025535975659973766,0.025535975659973766,4.0,0.857061923307594,0.142938076692406,0.0
0.7221793568444573,0.7221793568444573,0.7221793568444573,0.05,0.396690581664208,0.396690581664208,0.396690581664208,0.25941965026869807,0.25941965026869807,0.25941965026869807,4.0,0.011825947390026108,0.9881740526099739,0.0
0.35412094889735796,0.35412094889735796,0.35412094889735796,0.05,0.19537024974781617,0.19537024974781617,0.19537024974781617,0.13858514851823586,0.13858514851823586,0.13858514851823586,4.0,0.5114820380378257,0.48851796196217434,0.0
0.44539086902400865,0.44539086902400865,0.44539086902400865,0.05,0.3769431844995838,0.3769431844995838,0.3769431844995838,0.06843881912195986,0.06843881912195986,0.06843881912195986,4.0,0.4834073799394587,0.5165926200605413,0.0
0.8973895871858337,0.8973895871858337,0.8973895871858337,0.05,0.35025910567465784,0.35025910567465784,0.35025910567465784,0.3326187476373412,0.3326187476373412,0.3326187476373412,4.0,0.7854767792089704,0.2145232207910296,0.0
0.9180842680411767,0.9180842680411767,0.9180842680411767,0.05,0.40909662118828244,0.40909662118828244,0.40909662118828244,0.022576271755178793,0.022576271755178793,0.022576271755178793,4.0,0.653238705887336,0.346761294112664,0.0
0.8799126568051503,0.8799126568051503,0.8799126568051503,0.05,0.7999761641776877,0.7999761641776877,0.7999761641776877,0.04169976643748884,0.04169976643748884,0.04169976643748884,4.0,0.5106833007638123,0.4893166992361877,0.0
0.8786916763858273,0.8786916763858273,0.8786916763858273,0.05,0.7007244005414934,0.7007244005414934,0.7007244005414934,0.01689861664661436,0.01689861664661436,0.01689861664661436,4.0,0.8174973006505468,0.18250269934945318,0.0
0.6173717206692735,0.6173717206692735,0.6173717206692735,0.05,0.23842021562324955,0.23842021562324955,0.23842021562324955,0.1312729422742466,0.1312729422742466,0.1312729422742466,4.0,0.21736166253920186,0.7826383374607981,0.0
0.9264194120699788,0.9264194120699788,0.9264194120699788,0.05,0.23583467838844435,0.23583467838844435,0.23583467838844435,0.08364033451694365,0.08364033451694365,0.08364033451694365,4.0,0.777351432331891,0.22264856766810903,0.0
0.8662371546683312,0.8662371546683312,0.8662371546683312,0.05,0.6494549225287695,0.6494549225287695,0.6494549225287695,0.09068310445713665,0.09068310445713665,0.09068310445713665,4.0,0.6726240238720028,0.3273759761279972,0.0
0.8121458544928786,0.8121458544928786,0.8121458544928786,0.05,0.7374984670862035,0.7374984670862035,0.7374984670862035,0.032461220883873994,0.032461220883873994,0.032461220883873994,4.0,0.05006931590611495,0.949930684093885,0.0
0.980864858530161,0.980864858530161,0.980864858530161,0.05,0.12637106335947373,0.12637106335947373,0.12637106335947373,0.06316865552661309,0.06316865552661309,0.06316865552661309,4.0,0.7396440580877239,0.26035594191227607,0.0
0.7123098666883181,0.7123098666883181,0.7123098666883181,0.05,0.21449598761876698,0.21449598761876698,0.21449598761876698,0.029082825497212694,0.029082825497212694,0.029082825497212694,4.0,0.6604003233971254,0.3395996766028746,0.0
0.9788961484189579,0.9788961484189579,0.9788961484189579,0.05,0.365357859964666,0.365357859964666,0.365357859964666,0.1366455601259785,0.1366455601259785,0.1366455601259785,4.0,0.9069335444930684,0.0930664555069316,0.0
0.7134741971071371,0.7134741971071371,0.7134741971071371,0.05,0.5684508949437689,0.5684508949437689,0.5684508949437689,0.0543987220564856,0.0543987220564856,0.0543987220564856,4.0,0.5343683974213733,0.4656316025786267,0.0
0.7481065434291662,0.7481065434291662,0.7481065434291662,0.05,0.40908653788190225,0.40908653788190225,0.40908653788190225,0.08373469965028647,0.08373469965028647,0.08373469965028647,4.0,0.874044676388783,0.12595532361121697,0.0
0.5979946434917955,0.5979946434917955,0.5979946434917955,0.05,0.37502268847940523,0.37502268847940523,0.37502268847940523,0.0450193183227793,0.0450193183227793,0.0450193183227793,4.0,0.9393557562531687,0.060644243746831306,0.0
0.5345285733102577,0.5345285733102577,0.5345285733102577,0.05,0.18757835639050266,0.18757835639050266,0.18757835639050266,0.03462855165587759,0.03462855165587759,0.03462855165587759,4.0,0.9718847384984368,0.028115261501563182,0.0
0.8984596376320404,0.8984596376320404,0.8984596376320404,0.05,0.5738643041841505,0.5738643041841505,0.5738643041841505,0.2124832082094607,0.2124832082094607,0.2124832082094607,4.0,0.9670339785701236,0.03296602142987637,0.0
0.9299557009346402,0.9299557009346402,0.9299557009346402,0.05,0.7166870250177821,0.7166870250177821,0.7166870250177821,0.14575677264083656,0.14575677264083656,0.14575677264083656,4.0,0.30527633918442,0.69472366081558,0.0
0.7985031435451985,0.7985031435451985,0.7985031435451985,0.05,0.5328207555479475,0.5328207555479475,0.5328207555479475,0.08744738841958444,0.08744738841958444,0.08744738841958444,4.0,0.9042018787890832,0.0957981212109168,0.0
0.9168231680878839,0.9168231680878839,0.9168231680878839,0.05,0.4213066170268729,0.4213066170268729,0.4213066170268729,0.12165243952806441,0.12165243952806441,0.12165243952806441,4.0,0.3438579809043841,0.656142019095616,0.0
0.9648773525627587,0.9648773525627587,0.9648773525627587,0.05,0.7545670421242958,0.7545670421242958,0.7545670421242958,0.10474646137676126,0.10474646137676126,0.10474646137676126,4.0,0.028661651488962533,0.9713383485110375,0.0
0.8218455300720114,0.8218455300720114,0.8218455300720114,0.05,0.4102070334122948,0.4102070334122948,0.4102070334122948,0.10065202574776719,0.10065202574776719,0.10065202574776719,4.0,0.4666149257329673,0.5333850742670327,0.0
0.6952676831647575,0.6952676831647575,0.6952676831647575,0.05,0.14181575655926942,0.14181575655926942,0.14181575655926942,0.10507346180895352,0.10507346180895352,0.10507346180895352,4.0,0.373185976035071,0.626814023964929,0.0
0.6940372793542694,0.6940372793542694,0.6940372793542694,0.05,0.381573150868959,0.381573150868959,0.381573150868959,0.08825379084794271,0.08825379084794271,0.08825379084794271,4.0,0.8352381606063287,0.16476183939367128,0.0
0.9341119495521524,0.9341119495521524,0.9341119495521524,0.05,0.27640004896783216,0.27640004896783216,0.27640004896783216,0.017832040373570203,0.017832040373570203,0.017832040373570203,4.0,0.3258943580114507,0.6741056419885493,0.0
0.6607790251266835,0.6607790251266835,0.6607790251266835,0.05,0.08671778645885282,0.08671778645885282,0.08671778645885282,0.03260205380649373,0.03260205380649373,0.03260205380649373,4.0,0.376665056519584,0.6233349434804161,0.0
0.8864253169932993,0.8864253169932993,0.8864253169932993,0.05,0.4668060423260901,0.4668060423260901,0.4668060423260901,0.08559352356743767,0.08559352356743767,0.08559352356743767,4.0,0.09485593668213232,0.9051440633178677,0.0
0.9215467522943063,0.9215467522943063,0.9215467522943063,0.05,0.7568104551762399,0.7568104551762399,0.7568104551762399,0.12310881247284586,0.12310881247284586,0.12310881247284586,4.0,0.2290131375714787,0.7709868624285213,0.0
0.6832778264507108,0.6832778264507108,0.6832778264507108,0.05,0.11630705805182111,0.11630705805182111,0.11630705805182111,0.11544337965813357,0.11544337965813357,0.11544337965813357,4.0,0.9031275521457052,0.09687244785429483,0.0
0.5985421958542284,0.5985421958542284,0.5985421958542284,0.05,0.23789756463292377,0.23789756463292377,0.23789756463292377,0.15010174918693187,0.15010174918693187,0.15010174918693187,4.0,0.372078213947599,0.627921786052401,0.0
0.653508066024961,0.653508066024961,0.653508066024961,0.05,0.3488499984635292,0.3488499984635292,0.3488499984635292,0.1975196680619331,0.1975196680619331,0.1975196680619331,4.0,0.061770979521599524,0.9382290204784005,0.0
0.8465608827501027,0.8465608827501027,0.8465608827501027,0.05,0.30559548670764286,0.30559548670764286,0.30559548670764286,0.30063872320969753,0.30063872320969753,0.30063872320969753,4.0,0.0016195513999025437,0.9983804486000974,0.0
0.6020831325057909,0.6020831325057909,0.6020831325057909,0.05,0.3166480048846581,0.3166480048846581,0.3166480048846581,0.10778931637971019,0.10778931637971019,0.10778931637971019,4.0,0.005252217702412932,0.9947477822975871,0.0
0.8442860470269397,0.8442860470269397,0.8442860470269397,0.05,0.5231652884406399,0.5231652884406399,0.5231652884406399,0.04113661551794676,0.04113661551794676,0.04113661551794676,4.0,0.49575743943076883,0.5042425605692311,0.0
0.9760738510133519,0.9760738510133519,0.9760738510133519,0.05,0.06857844529568544,0.06857844529568544,0.06857844529568544,0.035641607212822286,0.035641607212822286,0.035641607212822286,4.0,0.04921610994174155,0.9507838900582585,0.0
0.732945625685857,0.732945625685857,0.732945625685857,0.05,0.5835974991619867,0.5835974991619867,0.5835974991619867,0.08715674491909364,0.08715674491909364,0.08715674491909364,4.0,0.07670271578060904,0.923297284219391,0.0
0.7132392026857073,0.7132392026857073,0.7132392026857073,0.05,0.6106895598833272,0.6106895598833272,0.6106895598833272,0.026821644536815143,0.026821644536815143,0.026821644536815143,4.0,0.32724158412568377,0.6727584158743163,0.0
0.3982427750127661,0.3982427750127661,0.3982427750127661,0.05,0.19068971579444907,0.19068971579444907,0.19068971579444907,0.17750204293866406,0.17750204293866406,0.17750204293866406,4.0,0.32299128562422397,0.677008714375776,0.0
0.755590511877487,0.755590511877487,0.755590511877487,0.05,0.28524235819305266,0.28524235819305266,0.28524235819305266,0.2658838376409533,0.2658838376409533,0.2658838376409533,4.0,0.8788925388546007,0.12110746114539928,0.0
0.7416266643060756,0.7416266643060756,0.7416266643060756,0.05,0.1524014556002339,0.1524014556002339,0.1524014556002339,0.09047639160383274,0.09047639160383274,0.09047639160383274,4.0,0.6426221983045975,0.35737780169540245,0.0
0.42060284466542,0.42060284466542,0.42060284466542,0.05,0.27680347662943905,0.27680347662943905,0.27680347662943905,0.06064971258635196,0.06064971258635196,0.06064971258635196,4.0,0.9420259550713146,0.05797404492868541,0.0
0.9428038654689677,0.9428038654689677,0.9428038654689677,0.05,0.16401877645856347,0.16401877645856347,0.16401877645856347,0.0407283540342786,0.0407283540342786,0.0407283540342786,4.0,0.648419483604781,0.35158051639521903,0.0
0.6643211927577234,0.6643211927577234,0.6643211927577234,0.05,0.2694176417798928,0.2694176417798928,0.2694176417798928,0.0339716590698398,0.0339716590698398,0.0339716590698398,4.0,0.7201504807259653,0.2798495192740347,0.0
0.5303867789975636,0.5303867789975636,0.5303867789975636,0.05,0.03367105974521572,0.03367105974521572,0.03367105974521572,0.029458811170247127,0.029458811170247127,0.029458811170247127,4.0,0.9146100368154434,0.0853899631845566,0.0
0.6911646694884236,0.6911646694884236,0.6911646694884236,0.05,0.34904656553235625,0.34904656553235625,0.34904656553235625,0.1633019902815891,0.1633019902815891,0.1633019902815891,4.0,0.5594097652965042,0.4405902347034958,0.0
0.9400750772173749,0.9400750772173749,0.9400750772173749,0.05,0.36386387784485325,0.36386387784485325,0.36386387784485325,0.14705906948046713,0.14705906948046713,0.14705906948046713,4.0,0.7114317817907566,0.2885682182092434,0.0
0.6735216062258885,0.6735216062258885,0.6735216062258885,0.05,0.32846208563600654,0.32846208563600654,0.32846208563600654,0.21583775327898333,0.21583775327898333,0.21583775327898333,4.0,0.7626442156936946,0.23735578430630544,0.0
0.8601146837847063,0.8601146837847063,0.8601146837847063,0.05,0.14115248947434655,0.14115248947434655,0.14115248947434655,0.10248573386445975,0.10248573386445975,0.10248573386445975,4.0,0.6903827132458865,0.3096172867541135,0.0
0.6711032547053752,0.6711032547053752,0.6711032547053752,0.05,0.39360113403091157,0.39360113403091157,0.39360113403091157,0.0531846338818872,0.0531846338818872,0.0531846338818872,4.0,0.6029238411629916,0.3970761588370084,0.0
0.6238415112102501,0.6238415112102501,0.6238415112102501,0.05,0.38763365812459966,0.38763365812459966,0.38763365812459966,0.05090025301481394,0.05090025301481394,0.05090025301481394,4.0,0.39915608041094697,0.600843919589053,0.0
